uuid,timestamp,event,amount_loan,risk_level,assessment
1986,2022-12-06 18:46:00,Overall Assessment,,,
1986,2022-12-06 20:46:00,Inform Customer,,,
1987,2022-11-27 08:26:30,Customer applies for loan,,,
1987,2022-11-27 10:26:30,Check application data,89154,,
1987,2022-11-27 12:26:30,Extensive Check,,1,
1987,2022-11-27 14:26:30,Overall Assessment,,,
1987,2022-11-27 16:26:30,Inform Customer,,,
1988,2022-11-29 16:04:55,Customer applies for loan,,,
1988,2022-11-29 18:04:55,Check application data,37118,,
1988,2022-11-29 20:04:55,Normal Check,,1,
1988,2022-11-29 22:04:55,Overall Assessment,,,
1988,2022-11-30 00:04:55,Inform Customer,,,
1989,2022-11-28 10:35:35,Customer applies for loan,,,
1989,2022-11-28 12:35:35,Check application data,89874,,
1989,2022-11-28 14:35:35,Extensive Check,,4,
1989,2022-11-28 16:35:35,Overall Assessment,,,
1989,2022-11-28 18:35:35,Inform Customer,,,
1990,2022-12-15 12:16:48,Customer applies for loan,,,
1990,2022-12-15 14:16:48,Check application data,53049,,
1990,2022-12-15 16:16:48,Normal Check,,2,
1990,2022-12-15 18:16:48,Overall Assessment,,,
1990,2022-12-15 20:16:48,Inform Customer,,,
1991,2022-12-08 10:53:00,Customer applies for loan,,,
1991,2022-12-08 12:53:00,Check application data,71258,,
1991,2022-12-08 14:53:00,Normal Check,,2,
1991,2022-12-08 16:53:00,Overall Assessment,,,
1991,2022-12-08 18:53:00,Inform Customer,,,
1992,2022-12-08 14:45:37,Customer applies for loan,,,
1992,2022-12-08 16:45:37,Check application data,15094,,
1992,2022-12-08 18:45:37,Normal Check,,1,
1992,2022-12-08 20:45:37,Overall Assessment,,,
1992,2022-12-08 22:45:37,Inform Customer,,,
1993,2022-12-03 14:42:34,Customer applies for loan,,,
1993,2022-12-03 16:42:34,Check application data,79542,,
1993,2022-12-03 18:42:34,Normal Check,,4,
1993,2022-12-03 20:42:34,Overall Assessment,,,
1993,2022-12-03 22:42:34,Inform Customer,,,
1994,2022-12-07 16:28:39,Customer applies for loan,,,
1994,2022-12-07 18:28:39,Check application data,75128,,
1994,2022-12-07 20:28:39,Normal Check,,0,
1994,2022-12-07 22:28:39,Overall Assessment,,,
1994,2022-12-08 00:28:39,Inform Customer,,,
1995,2022-12-02 16:15:53,Customer applies for loan,,,
1995,2022-12-02 18:15:53,Check application data,58671,,
1995,2022-12-02 20:15:53,Normal Check,,0,
1995,2022-12-02 22:15:53,Overall Assessment,,,
1995,2022-12-03 00:15:53,Inform Customer,,,
1996,2022-12-02 16:29:07,Customer applies for loan,,,
1996,2022-12-02 18:29:07,Check application data,96625,,
1996,2022-12-02 20:29:07,Extensive Check,,4,
1996,2022-12-02 22:29:07,Overall Assessment,,,
1996,2022-12-03 00:29:07,Inform Customer,,,
1997,2022-12-11 17:44:21,Customer applies for loan,,,
1997,2022-12-11 19:44:21,Check application data,14348,,
1997,2022-12-11 21:44:21,Normal Check,,0,
1997,2022-12-11 23:44:21,Overall Assessment,,,
1997,2022-12-12 01:44:21,Inform Customer,,,
1998,2022-12-02 14:36:32,Customer applies for loan,,,
1998,2022-12-02 16:36:32,Check application data,41705,,
1998,2022-12-02 18:36:32,Normal Check,,3,
1998,2022-12-02 20:36:32,Overall Assessment,,,
1998,2022-12-02 22:36:32,Inform Customer,,,
1999,2022-11-30 18:32:54,Customer applies for loan,,,
1999,2022-11-30 20:32:54,Check application data,75944,,
1999,2022-11-30 22:32:54,Normal Check,,2,
1999,2022-12-01 00:32:54,Overall Assessment,,,
1999,2022-12-01 02:32:54,Inform Customer,,,
2000,2022-11-30 18:29:21,Customer applies for loan,,,
2000,2022-11-30 20:29:21,Check application data,32844,,
2000,2022-11-30 22:29:21,Normal Check,,2,
2000,2022-12-01 00:29:21,Overall Assessment,,,
2000,2022-12-01 02:29:21,Inform Customer,,,
2001,2022-12-13 16:13:23,Customer applies for loan,,,
2001,2022-12-13 18:13:23,Check application data,86159,,
2001,2022-12-13 20:13:23,Extensive Check,,3,
2001,2022-12-13 22:13:23,Overall Assessment,,,
2001,2022-12-14 00:13:23,Inform Customer,,,
2002,2022-12-07 09:03:12,Customer applies for loan,,,
2002,2022-12-07 11:03:12,Check application data,36010,,
2002,2022-12-07 13:03:12,Normal Check,,2,
2002,2022-12-07 15:03:12,Overall Assessment,,,
2002,2022-12-07 17:03:12,Inform Customer,,,
2003,2022-12-06 17:29:36,Customer applies for loan,,,
2003,2022-12-06 19:29:36,Check application data,66347,,
2003,2022-12-06 21:29:36,Normal Check,,1,
2003,2022-12-06 23:29:36,Overall Assessment,,,
2003,2022-12-07 01:29:36,Inform Customer,,,
2004,2022-12-03 14:56:52,Customer applies for loan,,,
2004,2022-12-03 16:56:52,Check application data,80794,,
2004,2022-12-03 18:56:52,Extensive Check,,2,
2004,2022-12-03 20:56:52,Overall Assessment,,,
2004,2022-12-03 22:56:52,Inform Customer,,,
2005,2022-12-05 17:54:55,Customer applies for loan,,,
2005,2022-12-05 19:54:55,Check application data,78457,,
2005,2022-12-05 21:54:55,Normal Check,,1,
2005,2022-12-05 23:54:55,Overall Assessment,,,
2005,2022-12-06 01:54:55,Inform Customer,,,
2006,2022-12-03 17:46:10,Customer applies for loan,,,
2006,2022-12-03 19:46:10,Check application data,21488,,
2006,2022-12-03 21:46:10,Normal Check,,2,
2006,2022-12-03 23:46:10,Overall Assessment,,,
2006,2022-12-04 01:46:10,Inform Customer,,,
2007,2022-11-28 14:08:21,Customer applies for loan,,,
2007,2022-11-28 16:08:21,Check application data,37465,,
2007,2022-11-28 18:08:21,Normal Check,,0,
2007,2022-11-28 20:08:21,Overall Assessment,,,
2007,2022-11-28 22:08:21,Inform Customer,,,
2008,2022-11-26 11:34:41,Customer applies for loan,,,
2008,2022-11-26 13:34:41,Check application data,38469,,
2008,2022-11-26 15:34:41,Normal Check,,3,
2008,2022-11-26 17:34:41,Overall Assessment,,,
2008,2022-11-26 19:34:41,Inform Customer,,,
2009,2022-11-30 15:28:00,Customer applies for loan,,,
2009,2022-11-30 17:28:00,Check application data,81581,,
2009,2022-11-30 19:28:00,Extensive Check,,2,
2009,2022-11-30 21:28:00,Overall Assessment,,,
2009,2022-11-30 23:28:00,Inform Customer,,,
2010,2022-11-27 08:46:51,Customer applies for loan,,,
2010,2022-11-27 10:46:51,Check application data,78038,,
2010,2022-11-27 12:46:51,Normal Check,,0,
2010,2022-11-27 14:46:51,Overall Assessment,,,
2010,2022-11-27 16:46:51,Inform Customer,,,
2011,2022-11-29 10:20:36,Customer applies for loan,,,
2011,2022-11-29 12:20:36,Check application data,22964,,
2011,2022-11-29 14:20:36,Normal Check,,3,
2011,2022-11-29 16:20:36,Overall Assessment,,,
2011,2022-11-29 18:20:36,Inform Customer,,,
2012,2022-12-03 13:52:40,Customer applies for loan,,,
2012,2022-12-03 15:52:40,Check application data,94588,,
2012,2022-12-03 17:52:40,Extensive Check,,1,
2012,2022-12-03 19:52:40,Overall Assessment,,,
2012,2022-12-03 21:52:40,Inform Customer,,,
2013,2022-12-06 14:50:38,Customer applies for loan,,,
2013,2022-12-06 16:50:38,Check application data,92183,,
2013,2022-12-06 18:50:38,Extensive Check,,3,
2013,2022-12-06 20:50:38,Overall Assessment,,,
2013,2022-12-06 22:50:38,Inform Customer,,,
2014,2022-12-11 14:48:56,Customer applies for loan,,,
2014,2022-12-11 16:48:56,Check application data,25504,,
2014,2022-12-11 18:48:56,Normal Check,,4,
2014,2022-12-11 20:48:56,Overall Assessment,,,
2014,2022-12-11 22:48:56,Inform Customer,,,
2015,2022-12-06 18:25:07,Customer applies for loan,,,
2015,2022-12-06 20:25:07,Check application data,75768,,
2015,2022-12-06 22:25:07,Normal Check,,1,
2015,2022-12-07 00:25:07,Overall Assessment,,,
2015,2022-12-07 02:25:07,Inform Customer,,,
2016,2022-12-01 14:08:17,Customer applies for loan,,,
2016,2022-12-01 16:08:17,Check application data,16212,,
2016,2022-12-01 18:08:17,Normal Check,,4,
2016,2022-12-01 20:08:17,Overall Assessment,,,
2016,2022-12-01 22:08:17,Inform Customer,,,
2017,2022-12-05 18:25:13,Customer applies for loan,,,
2017,2022-12-05 20:25:13,Check application data,27182,,
2017,2022-12-05 22:25:13,Normal Check,,2,
2017,2022-12-06 00:25:13,Overall Assessment,,,
2017,2022-12-06 02:25:13,Inform Customer,,,
2018,2022-12-13 12:57:39,Customer applies for loan,,,
2018,2022-12-13 14:57:39,Check application data,98781,,
2018,2022-12-13 16:57:39,Extensive Check,,3,
2018,2022-12-13 18:57:39,Overall Assessment,,,
2018,2022-12-13 20:57:39,Inform Customer,,,
2019,2022-12-10 08:41:02,Customer applies for loan,,,
2019,2022-12-10 10:41:02,Check application data,81826,,
2019,2022-12-10 12:41:02,Extensive Check,,2,
2019,2022-12-10 14:41:02,Overall Assessment,,,
2019,2022-12-10 16:41:02,Inform Customer,,,
2020,2022-12-12 15:07:41,Customer applies for loan,,,
2020,2022-12-12 17:07:41,Check application data,18704,,
2020,2022-12-12 19:07:41,Normal Check,,3,
2020,2022-12-12 21:07:41,Overall Assessment,,,
2020,2022-12-12 23:07:41,Inform Customer,,,
2021,2022-12-06 18:47:33,Customer applies for loan,,,
2021,2022-12-06 20:47:33,Check application data,46519,,
2021,2022-12-06 22:47:33,Normal Check,,2,
2021,2022-12-07 00:47:33,Overall Assessment,,,
2021,2022-12-07 02:47:33,Inform Customer,,,
2022,2022-11-26 14:00:28,Customer applies for loan,,,
2022,2022-11-26 16:00:28,Check application data,73394,,
2022,2022-11-26 18:00:28,Normal Check,,1,
2022,2022-11-26 20:00:28,Overall Assessment,,,
2022,2022-11-26 22:00:28,Inform Customer,,,
2023,2022-12-02 14:25:20,Customer applies for loan,,,
2023,2022-12-02 16:25:20,Check application data,48893,,
2023,2022-12-02 18:25:20,Normal Check,,1,
2023,2022-12-02 20:25:20,Overall Assessment,,,
2023,2022-12-02 22:25:20,Inform Customer,,,
2024,2022-11-27 10:06:31,Customer applies for loan,,,
2024,2022-11-27 12:06:31,Check application data,87197,,
2024,2022-11-27 14:06:31,Extensive Check,,2,
2024,2022-11-27 16:06:31,Overall Assessment,,,
2024,2022-11-27 18:06:31,Inform Customer,,,
2025,2022-12-02 08:28:11,Customer applies for loan,,,
2025,2022-12-02 10:28:11,Check application data,33255,,
2025,2022-12-02 12:28:11,Normal Check,,2,
2025,2022-12-02 14:28:11,Overall Assessment,,,
2025,2022-12-02 16:28:11,Inform Customer,,,
2026,2022-11-26 13:12:36,Customer applies for loan,,,
2026,2022-11-26 15:12:36,Check application data,24592,,
2026,2022-11-26 17:12:36,Normal Check,,0,
2026,2022-11-26 19:12:36,Overall Assessment,,,
2026,2022-11-26 21:12:36,Inform Customer,,,
2027,2022-12-13 17:00:04,Customer applies for loan,,,
2027,2022-12-13 19:00:04,Check application data,68249,,
2027,2022-12-13 21:00:04,Normal Check,,2,
2027,2022-12-13 23:00:04,Overall Assessment,,,
2027,2022-12-14 01:00:04,Inform Customer,,,
2028,2022-11-29 11:19:54,Customer applies for loan,,,
2028,2022-11-29 13:19:54,Check application data,30973,,
2028,2022-11-29 15:19:54,Normal Check,,3,
2028,2022-11-29 17:19:54,Overall Assessment,,,
2028,2022-11-29 19:19:54,Inform Customer,,,
2029,2022-12-01 10:58:15,Customer applies for loan,,,
2029,2022-12-01 12:58:15,Check application data,77037,,
2029,2022-12-01 14:58:15,Normal Check,,4,
2029,2022-12-01 16:58:15,Overall Assessment,,,
2029,2022-12-01 18:58:15,Inform Customer,,,
2030,2022-12-03 09:05:58,Customer applies for loan,,,
2030,2022-12-03 11:05:58,Check application data,29760,,
2030,2022-12-03 13:05:58,Normal Check,,4,
2030,2022-12-03 15:05:58,Overall Assessment,,,
2030,2022-12-03 17:05:58,Inform Customer,,,
2031,2022-12-10 08:10:42,Customer applies for loan,,,
2031,2022-12-10 10:10:42,Check application data,50836,,
2031,2022-12-10 12:10:42,Normal Check,,3,
2031,2022-12-10 14:10:42,Overall Assessment,,,
2031,2022-12-10 16:10:42,Inform Customer,,,
2032,2022-11-29 10:36:33,Customer applies for loan,,,
2032,2022-11-29 12:36:33,Check application data,97086,,
2032,2022-11-29 14:36:33,Extensive Check,,4,
2032,2022-11-29 16:36:33,Overall Assessment,,,
2032,2022-11-29 18:36:33,Inform Customer,,,
2033,2022-11-30 12:45:36,Customer applies for loan,,,
2033,2022-11-30 14:45:36,Check application data,65555,,
2033,2022-11-30 16:45:36,Normal Check,,3,
2033,2022-11-30 18:45:36,Overall Assessment,,,
2033,2022-11-30 20:45:36,Inform Customer,,,
2034,2022-12-12 16:21:46,Customer applies for loan,,,
2034,2022-12-12 18:21:46,Check application data,74561,,
2034,2022-12-12 20:21:46,Normal Check,,4,
2034,2022-12-12 22:21:46,Overall Assessment,,,
2034,2022-12-13 00:21:46,Inform Customer,,,
2035,2022-12-04 10:23:55,Customer applies for loan,,,
2035,2022-12-04 12:23:55,Check application data,91018,,
2035,2022-12-04 14:23:55,Extensive Check,,2,
2035,2022-12-04 16:23:55,Overall Assessment,,,
2035,2022-12-04 18:23:55,Inform Customer,,,
2036,2022-11-26 15:32:10,Customer applies for loan,,,
2036,2022-11-26 17:32:10,Check application data,56691,,
2036,2022-11-26 19:32:10,Normal Check,,0,
2036,2022-11-26 21:32:10,Overall Assessment,,,
2036,2022-11-26 23:32:10,Inform Customer,,,
2037,2022-12-12 13:08:22,Customer applies for loan,,,
2037,2022-12-12 15:08:22,Check application data,49501,,
2037,2022-12-12 17:08:22,Normal Check,,2,
2037,2022-12-12 19:08:22,Overall Assessment,,,
2037,2022-12-12 21:08:22,Inform Customer,,,
2038,2022-12-12 18:16:45,Customer applies for loan,,,
2038,2022-12-12 20:16:45,Check application data,66042,,
2038,2022-12-12 22:16:45,Normal Check,,1,
2038,2022-12-13 00:16:45,Overall Assessment,,,
2038,2022-12-13 02:16:45,Inform Customer,,,
2039,2022-12-13 17:36:14,Customer applies for loan,,,
2039,2022-12-13 19:36:14,Check application data,28252,,
2039,2022-12-13 21:36:14,Normal Check,,4,
2039,2022-12-13 23:36:14,Overall Assessment,,,
2039,2022-12-14 01:36:14,Inform Customer,,,
2040,2022-11-27 10:40:57,Customer applies for loan,,,
2040,2022-11-27 12:40:57,Check application data,93410,,
2040,2022-11-27 14:40:57,Extensive Check,,0,
2040,2022-11-27 16:40:57,Overall Assessment,,,
2040,2022-11-27 18:40:57,Inform Customer,,,
2041,2022-11-30 09:43:14,Customer applies for loan,,,
2041,2022-11-30 11:43:14,Check application data,11469,,
2041,2022-11-30 13:43:14,Normal Check,,2,
2041,2022-11-30 15:43:14,Overall Assessment,,,
2041,2022-11-30 17:43:14,Inform Customer,,,
2042,2022-12-15 10:14:00,Customer applies for loan,,,
2042,2022-12-15 12:14:00,Check application data,89221,,
2042,2022-12-15 14:14:00,Extensive Check,,1,
2042,2022-12-15 16:14:00,Overall Assessment,,,
2042,2022-12-15 18:14:00,Inform Customer,,,
2043,2022-12-06 10:55:14,Customer applies for loan,,,
2043,2022-12-06 12:55:14,Check application data,91375,,
2043,2022-12-06 14:55:14,Extensive Check,,1,
2043,2022-12-06 16:55:14,Overall Assessment,,,
2043,2022-12-06 18:55:14,Inform Customer,,,
2044,2022-11-26 11:50:14,Customer applies for loan,,,
2044,2022-11-26 13:50:14,Check application data,35301,,
2044,2022-11-26 15:50:14,Normal Check,,0,
2044,2022-11-26 17:50:14,Overall Assessment,,,
2044,2022-11-26 19:50:14,Inform Customer,,,
2045,2022-12-01 14:12:33,Customer applies for loan,,,
2045,2022-12-01 16:12:33,Check application data,57641,,
2045,2022-12-01 18:12:33,Normal Check,,3,
2045,2022-12-01 20:12:33,Overall Assessment,,,
2045,2022-12-01 22:12:33,Inform Customer,,,
2046,2022-12-06 08:59:06,Customer applies for loan,,,
2046,2022-12-06 10:59:06,Check application data,64396,,
2046,2022-12-06 12:59:06,Normal Check,,3,
2046,2022-12-06 14:59:06,Overall Assessment,,,
2046,2022-12-06 16:59:06,Inform Customer,,,
2047,2022-12-04 10:40:16,Customer applies for loan,,,
2047,2022-12-04 12:40:16,Check application data,98181,,
2047,2022-12-04 14:40:16,Extensive Check,,1,
2047,2022-12-04 16:40:16,Overall Assessment,,,
2047,2022-12-04 18:40:16,Inform Customer,,,
2048,2022-12-05 13:10:12,Customer applies for loan,,,
2048,2022-12-05 15:10:12,Check application data,48609,,
2048,2022-12-05 17:10:12,Normal Check,,2,
2048,2022-12-05 19:10:12,Overall Assessment,,,
2048,2022-12-05 21:10:12,Inform Customer,,,
2049,2022-11-27 09:15:34,Customer applies for loan,,,
2049,2022-11-27 11:15:34,Check application data,52400,,
2049,2022-11-27 13:15:34,Normal Check,,3,
2049,2022-11-27 15:15:34,Overall Assessment,,,
2049,2022-11-27 17:15:34,Inform Customer,,,
2050,2022-12-08 12:37:56,Customer applies for loan,,,
2050,2022-12-08 14:37:56,Check application data,21808,,
2050,2022-12-08 16:37:56,Normal Check,,0,
2050,2022-12-08 18:37:56,Overall Assessment,,,
2050,2022-12-08 20:37:56,Inform Customer,,,
2051,2022-12-03 16:32:14,Customer applies for loan,,,
2051,2022-12-03 18:32:14,Check application data,68807,,
2051,2022-12-03 20:32:14,Normal Check,,1,
2051,2022-12-03 22:32:14,Overall Assessment,,,
2051,2022-12-04 00:32:14,Inform Customer,,,
2052,2022-12-01 18:32:05,Customer applies for loan,,,
2052,2022-12-01 20:32:05,Check application data,20959,,
2052,2022-12-01 22:32:05,Normal Check,,2,
2052,2022-12-02 00:32:05,Overall Assessment,,,
2052,2022-12-02 02:32:05,Inform Customer,,,
2053,2022-12-12 13:01:02,Customer applies for loan,,,
2053,2022-12-12 15:01:02,Check application data,74894,,
2053,2022-12-12 17:01:02,Normal Check,,3,
2053,2022-12-12 19:01:02,Overall Assessment,,,
2053,2022-12-12 21:01:02,Inform Customer,,,
2054,2022-12-10 16:08:18,Customer applies for loan,,,
2054,2022-12-10 18:08:18,Check application data,33814,,
2054,2022-12-10 20:08:18,Normal Check,,3,
2054,2022-12-10 22:08:18,Overall Assessment,,,
2054,2022-12-11 00:08:18,Inform Customer,,,
2055,2022-12-04 14:43:32,Customer applies for loan,,,
2055,2022-12-04 16:43:32,Check application data,61856,,
2055,2022-12-04 18:43:32,Normal Check,,2,
2055,2022-12-04 20:43:32,Overall Assessment,,,
2055,2022-12-04 22:43:32,Inform Customer,,,
2056,2022-12-02 17:36:24,Customer applies for loan,,,
2056,2022-12-02 19:36:24,Check application data,88627,,
2056,2022-12-02 21:36:24,Extensive Check,,3,
2056,2022-12-02 23:36:24,Overall Assessment,,,
2056,2022-12-03 01:36:24,Inform Customer,,,
2057,2022-12-15 12:23:46,Customer applies for loan,,,
2057,2022-12-15 14:23:46,Check application data,78328,,
2057,2022-12-15 16:23:46,Normal Check,,3,
2057,2022-12-15 18:23:46,Overall Assessment,,,
2057,2022-12-15 20:23:46,Inform Customer,,,
2058,2022-11-26 15:56:37,Customer applies for loan,,,
2058,2022-11-26 17:56:37,Check application data,94951,,
2058,2022-11-26 19:56:37,Extensive Check,,1,
2058,2022-11-26 21:56:37,Overall Assessment,,,
2058,2022-11-26 23:56:37,Inform Customer,,,
2059,2022-11-30 16:50:05,Customer applies for loan,,,
2059,2022-11-30 18:50:05,Check application data,88566,,
2059,2022-11-30 20:50:05,Extensive Check,,4,
2059,2022-11-30 22:50:05,Overall Assessment,,,
2059,2022-12-01 00:50:05,Inform Customer,,,
2060,2022-12-10 10:57:48,Customer applies for loan,,,
2060,2022-12-10 12:57:48,Check application data,44682,,
2060,2022-12-10 14:57:48,Normal Check,,4,
2060,2022-12-10 16:57:48,Overall Assessment,,,
2060,2022-12-10 18:57:48,Inform Customer,,,
2061,2022-11-30 08:19:26,Customer applies for loan,,,
2061,2022-11-30 10:19:26,Check application data,28632,,
2061,2022-11-30 12:19:26,Normal Check,,3,
2061,2022-11-30 14:19:26,Overall Assessment,,,
2061,2022-11-30 16:19:26,Inform Customer,,,
2062,2022-12-10 16:11:02,Customer applies for loan,,,
2062,2022-12-10 18:11:02,Check application data,34080,,
2062,2022-12-10 20:11:02,Normal Check,,2,
2062,2022-12-10 22:11:02,Overall Assessment,,,
2062,2022-12-11 00:11:02,Inform Customer,,,
2063,2022-11-26 14:33:37,Customer applies for loan,,,
2063,2022-11-26 16:33:37,Check application data,21800,,
2063,2022-11-26 18:33:37,Normal Check,,2,
2063,2022-11-26 20:33:37,Overall Assessment,,,
2063,2022-11-26 22:33:37,Inform Customer,,,
2064,2022-12-15 18:10:42,Customer applies for loan,,,
2064,2022-12-15 20:10:42,Check application data,70145,,
2064,2022-12-15 22:10:42,Normal Check,,0,
2064,2022-12-16 00:10:42,Overall Assessment,,,
2064,2022-12-16 02:10:42,Inform Customer,,,
2065,2022-12-03 10:00:22,Customer applies for loan,,,
2065,2022-12-03 12:00:22,Check application data,33522,,
2065,2022-12-03 14:00:22,Normal Check,,4,
2065,2022-12-03 16:00:22,Overall Assessment,,,
2065,2022-12-03 18:00:22,Inform Customer,,,
2066,2022-12-06 10:18:43,Customer applies for loan,,,
2066,2022-12-06 12:18:43,Check application data,46823,,
2066,2022-12-06 14:18:43,Normal Check,,0,
2066,2022-12-06 16:18:43,Overall Assessment,,,
2066,2022-12-06 18:18:43,Inform Customer,,,
2067,2022-12-07 14:53:14,Customer applies for loan,,,
2067,2022-12-07 16:53:14,Check application data,92925,,
2067,2022-12-07 18:53:14,Extensive Check,,2,
2067,2022-12-07 20:53:14,Overall Assessment,,,
2067,2022-12-07 22:53:14,Inform Customer,,,
2068,2022-12-13 18:23:49,Customer applies for loan,,,
2068,2022-12-13 20:23:49,Check application data,32765,,
2068,2022-12-13 22:23:49,Normal Check,,1,
2068,2022-12-14 00:23:49,Overall Assessment,,,
2068,2022-12-14 02:23:49,Inform Customer,,,
2069,2022-12-01 10:37:43,Customer applies for loan,,,
2069,2022-12-01 12:37:43,Check application data,37840,,
2069,2022-12-01 14:37:43,Normal Check,,2,
2069,2022-12-01 16:37:43,Overall Assessment,,,
2069,2022-12-01 18:37:43,Inform Customer,,,
2070,2022-11-29 16:08:41,Customer applies for loan,,,
2070,2022-11-29 18:08:41,Check application data,98692,,
2070,2022-11-29 20:08:41,Extensive Check,,4,
2070,2022-11-29 22:08:41,Overall Assessment,,,
2070,2022-11-30 00:08:41,Inform Customer,,,
2071,2022-12-15 18:11:36,Customer applies for loan,,,
2071,2022-12-15 20:11:36,Check application data,43939,,
2071,2022-12-15 22:11:36,Normal Check,,4,
2071,2022-12-16 00:11:36,Overall Assessment,,,
2071,2022-12-16 02:11:36,Inform Customer,,,
2072,2022-12-13 09:21:56,Customer applies for loan,,,
2072,2022-12-13 11:21:56,Check application data,89736,,
2072,2022-12-13 13:21:56,Extensive Check,,2,
2072,2022-12-13 15:21:56,Overall Assessment,,,
2072,2022-12-13 17:21:56,Inform Customer,,,
2073,2022-12-01 09:22:51,Customer applies for loan,,,
2073,2022-12-01 11:22:51,Check application data,53630,,
2073,2022-12-01 13:22:51,Normal Check,,0,
2073,2022-12-01 15:22:51,Overall Assessment,,,
2073,2022-12-01 17:22:51,Inform Customer,,,
2074,2022-11-30 18:34:55,Customer applies for loan,,,
2074,2022-11-30 20:34:55,Check application data,70114,,
2074,2022-11-30 22:34:55,Normal Check,,0,
2074,2022-12-01 00:34:55,Overall Assessment,,,
2074,2022-12-01 02:34:55,Inform Customer,,,
2075,2022-12-02 16:24:10,Customer applies for loan,,,
2075,2022-12-02 18:24:10,Check application data,52511,,
2075,2022-12-02 20:24:10,Normal Check,,3,
2075,2022-12-02 22:24:10,Overall Assessment,,,
2075,2022-12-03 00:24:10,Inform Customer,,,
2076,2022-11-30 13:50:12,Customer applies for loan,,,
2076,2022-11-30 15:50:12,Check application data,22328,,
2076,2022-11-30 17:50:12,Normal Check,,1,
2076,2022-11-30 19:50:12,Overall Assessment,,,
2076,2022-11-30 21:50:12,Inform Customer,,,
2077,2022-12-13 10:24:45,Customer applies for loan,,,
2077,2022-12-13 12:24:45,Check application data,90248,,
2077,2022-12-13 14:24:45,Extensive Check,,0,
2077,2022-12-13 16:24:45,Overall Assessment,,,
2077,2022-12-13 18:24:45,Inform Customer,,,
2078,2022-12-07 09:20:16,Customer applies for loan,,,
2078,2022-12-07 11:20:16,Check application data,88244,,
2078,2022-12-07 13:20:16,Extensive Check,,4,
2078,2022-12-07 15:20:16,Overall Assessment,,,
2078,2022-12-07 17:20:16,Inform Customer,,,
2079,2022-12-15 16:37:52,Customer applies for loan,,,
2079,2022-12-15 18:37:52,Check application data,93843,,
2079,2022-12-15 20:37:52,Extensive Check,,2,
2079,2022-12-15 22:37:52,Overall Assessment,,,
2079,2022-12-16 00:37:52,Inform Customer,,,
2080,2022-12-14 08:34:15,Customer applies for loan,,,
2080,2022-12-14 10:34:15,Check application data,66980,,
2080,2022-12-14 12:34:15,Normal Check,,1,
2080,2022-12-14 14:34:15,Overall Assessment,,,
2080,2022-12-14 16:34:15,Inform Customer,,,
2081,2022-12-03 08:22:58,Customer applies for loan,,,
2081,2022-12-03 10:22:58,Check application data,53231,,
2081,2022-12-03 12:22:58,Normal Check,,1,
2081,2022-12-03 14:22:58,Overall Assessment,,,
2081,2022-12-03 16:22:58,Inform Customer,,,
2082,2022-12-14 14:19:46,Customer applies for loan,,,
2082,2022-12-14 16:19:46,Check application data,63042,,
2082,2022-12-14 18:19:46,Normal Check,,4,
2082,2022-12-14 20:19:46,Overall Assessment,,,
2082,2022-12-14 22:19:46,Inform Customer,,,
2083,2022-11-29 10:58:21,Customer applies for loan,,,
2083,2022-11-29 12:58:21,Check application data,49822,,
2083,2022-11-29 14:58:21,Normal Check,,1,
2083,2022-11-29 16:58:21,Overall Assessment,,,
2083,2022-11-29 18:58:21,Inform Customer,,,
2084,2022-11-27 16:25:46,Customer applies for loan,,,
2084,2022-11-27 18:25:46,Check application data,56886,,
2084,2022-11-27 20:25:46,Normal Check,,0,
2084,2022-11-27 22:25:46,Overall Assessment,,,
2084,2022-11-28 00:25:46,Inform Customer,,,
2085,2022-11-30 14:28:25,Customer applies for loan,,,
2085,2022-11-30 16:28:25,Check application data,88250,,
2085,2022-11-30 18:28:25,Extensive Check,,2,
2085,2022-11-30 20:28:25,Overall Assessment,,,
2085,2022-11-30 22:28:25,Inform Customer,,,
2086,2022-12-12 08:56:29,Customer applies for loan,,,
2086,2022-12-12 10:56:29,Check application data,89022,,
2086,2022-12-12 12:56:29,Extensive Check,,1,
2086,2022-12-12 14:56:29,Overall Assessment,,,
2086,2022-12-12 16:56:29,Inform Customer,,,
2087,2022-11-26 08:23:29,Customer applies for loan,,,
2087,2022-11-26 10:23:29,Check application data,85404,,
2087,2022-11-26 12:23:29,Extensive Check,,2,
2087,2022-11-26 14:23:29,Overall Assessment,,,
2087,2022-11-26 16:23:29,Inform Customer,,,
2088,2022-12-15 16:48:04,Customer applies for loan,,,
2088,2022-12-15 18:48:04,Check application data,96341,,
2088,2022-12-15 20:48:04,Extensive Check,,2,
2088,2022-12-15 22:48:04,Overall Assessment,,,
2088,2022-12-16 00:48:04,Inform Customer,,,
2089,2022-12-13 10:23:22,Customer applies for loan,,,
2089,2022-12-13 12:23:22,Check application data,50680,,
2089,2022-12-13 14:23:22,Normal Check,,2,
2089,2022-12-13 16:23:22,Overall Assessment,,,
2089,2022-12-13 18:23:22,Inform Customer,,,
2090,2022-12-08 12:49:33,Customer applies for loan,,,
2090,2022-12-08 14:49:33,Check application data,45884,,
2090,2022-12-08 16:49:33,Normal Check,,1,
2090,2022-12-08 18:49:33,Overall Assessment,,,
2090,2022-12-08 20:49:33,Inform Customer,,,
2091,2022-11-29 17:13:27,Customer applies for loan,,,
2091,2022-11-29 19:13:27,Check application data,41784,,
